sample.id,input_handle,input_size,transcription
6375.120110.052926.0530,/6375.120110.052926.0530.wav,2769.91,"abtik man ang unggoy, mausahan gihapon."
6375.120110.052926.0531,/6375.120110.052926.0531.wav,2103.61,kung may hirap ay may ginhawa.
6375.120110.052926.0534,/6375.120110.052926.0534.wav,5947.71,"kun ang sapa mahilum, timan-i nga malalum. kun ang sapa saba, timan-i nga babaw."
6375.120110.052926.0535,/6375.120110.052926.0535.wav,3802.36,"pagkahaba-haba man ng prusisyon, sa simbahan din ang tuloy."
6375.120110.052926.0536,/6375.120110.052926.0536.wav,4357.15,"ang langaw na dumapo sa kalabaw, mataas pa sa kalabaw ang pakiramdam."
6375.120110.052926.0538,/6375.120110.052926.0538.wav,2613.84,"kun unsa ang punuan, mao ang bunga."
6375.120110.052926.0539,/6375.120110.052926.0539.wav,2982.36,walang ligaya sa lupa na hindi dinilig ng luha.
6375.120110.052926.0540,/6375.120110.052926.0540.wav,6470.05,"ang kinabuhi maora'g ligid, usahay naa sa igbaw, usahay naa sa ubos."
6375.120110.052926.0542,/6375.120110.052926.0542.wav,2635.49,"latus sa kabaw, sa kabayo ang labud."
6375.120110.052926.0545,/6375.120110.052926.0545.wav,3539.32,"sa adlaw ang sidlit lagbas sa bildo'ng di mabasag,"
6375.120110.052926.0548,/6375.120110.052926.0548.wav,3411.98,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
6375.120110.052926.0549,/6375.120110.052926.0549.wav,3430.0,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
6375.120110.052926.0550,/6375.120110.052926.0550.wav,3350.03,"intawon, binilanggo ka sa imong pagkadalaga?"
6375.120110.052926.0551,/6375.120110.052926.0551.wav,3290.03,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
6375.120110.052926.0553,/6375.120110.052926.0553.wav,2274.54,gihigugma mo... ang bulak.
6375.120110.052926.0555,/6375.120110.052926.0555.wav,3566.63,"nga dili pagkutluon... ikaw ba may kahasul,"
6375.120110.052926.0556,/6375.120110.052926.0556.wav,2201.5,kay bisan diin ako moadto
6375.120110.052926.0560,/6375.120110.052926.0560.wav,1994.31,sa kasingkasing sa akong kalag -
6375.120110.052926.0561,/6375.120110.052926.0561.wav,2939.42,"modaku pa kanako, akong kaugalingon."
6375.120110.052926.0562,/6375.120110.052926.0562.wav,2583.2,"matag adlaw kining gamut nagtubo,"
6375.120110.052926.0563,/6375.120110.052926.0563.wav,3365.11,"ug dili, dili gayud mahulog, makadkad."
6375.120110.052926.0565,/6375.120110.052926.0565.wav,2476.63,"matag adlaw kining gamut nagtubo,"
6375.120110.052926.0567,/6375.120110.052926.0567.wav,2328.3,"matag adlaw kining gamut nagtubo,"
6375.120110.052926.0569,/6375.120110.052926.0569.wav,2140.64,sa kasingkasing sa akong kalag -
6375.120110.052926.0570,/6375.120110.052926.0570.wav,1622.93,maradjaw na adlaw. 
6375.120110.052926.0571,/6375.120110.052926.0571.wav,1786.9,mupanaw ko sa bayay. 
6375.120110.052926.0572,/6375.120110.052926.0572.wav,1660.8,mangita kog salida. 
6375.120110.052926.0573,/6375.120110.052926.0573.wav,1629.91,mulabang ko sa dan. 
6375.120110.052926.0574,/6375.120110.052926.0574.wav,1568.46,mupanaw ko sa bayay. 
6375.120110.052926.0576,/6375.120110.052926.0576.wav,1684.9,mulabang ko sa dan. 
6375.120110.052926.0577,/6375.120110.052926.0577.wav,1840.05,silaw kaayo ang adlaw  
6375.120110.052926.0578,/6375.120110.052926.0578.wav,1727.42,kumakain ako ng mangga. 
6375.120110.052926.0579,/6375.120110.052926.0579.wav,3280.03,she had your dark suit in greasy wash water all year.
6375.120110.052926.0580,/6375.120110.052926.0580.wav,2632.52,don't ask me to carry an oily rag like that.
6375.120110.052926.0581,/6375.120110.052926.0581.wav,1186.4,19
6375.120110.052926.0582,/6375.120110.052926.0582.wav,1646.31,43
6375.120110.052926.0583,/6375.120110.052926.0583.wav,1541.0,73
6375.120110.052926.0584,/6375.120110.052926.0584.wav,1070.19,90
6375.120110.052926.0585,/6375.120110.052926.0585.wav,1313.88,22
6375.120110.052926.0586,/6375.120110.052926.0586.wav,1815.52,57
6375.120110.052926.0587,/6375.120110.052926.0587.wav,1468.98,33
6375.120110.052926.0588,/6375.120110.052926.0588.wav,1394.34,97
6375.120110.052926.0590,/6375.120110.052926.0590.wav,1651.55,73
6375.120110.052926.0591,/6375.120110.052926.0591.wav,1441.82,35
6593.120413.085226.0004,/6593.120413.085226.0004.wav,2607.03,iloilo international airport
6593.120413.085226.0005,/6593.120413.085226.0005.wav,2867.26,diosdado macapagal international airport
6593.120413.085226.0006,/6593.120413.085226.0006.wav,2510.07,ninoy aquino international airport
6593.120413.085226.0007,/6593.120413.085226.0007.wav,2326.01,laoag international airport
6593.120413.085226.0008,/6593.120413.085226.0008.wav,1847.06,dumaguete airport
6593.120413.085226.0009,/6593.120413.085226.0009.wav,1604.63,dipolog airport
6593.120413.085226.0010,/6593.120413.085226.0010.wav,1573.61,san jose airport
6593.120413.085226.0011,/6593.120413.085226.0011.wav,1290.25,pili airport
6593.120413.085226.0012,/6593.120413.085226.0012.wav,2588.05,iloilo international airport
6593.120413.085226.0013,/6593.120413.085226.0013.wav,1487.96,pili airport
6593.120413.085226.0015,/6593.120413.085226.0015.wav,1453.0,dipolog airport
6593.120413.085226.0016,/6593.120413.085226.0016.wav,2096.99,cagayan de oro airport
6593.120413.085226.0017,/6593.120413.085226.0017.wav,1861.23,tagbilaran airport
6593.120413.085226.0019,/6593.120413.085226.0019.wav,1871.71,legazpo airport
6593.120413.085226.0020,/6593.120413.085226.0020.wav,1241.64,agtang
6593.120413.085226.0021,/6593.120413.085226.0021.wav,1083.59,ugat
6593.120413.085226.0022,/6593.120413.085226.0022.wav,1547.26,batiis
6593.120413.085226.0023,/6593.120413.085226.0023.wav,1096.63,tungol
6593.120413.085226.0024,/6593.120413.085226.0024.wav,1222.73,siko
6593.120413.085226.0025,/6593.120413.085226.0025.wav,1058.03,likud
6593.120413.085226.0026,/6593.120413.085226.0026.wav,1264.56,bangas
6593.120413.085226.0027,/6593.120413.085226.0027.wav,1207.42,buhok
6593.120413.085226.0029,/6593.120413.085226.0029.wav,1461.18,tabon-tabon
6593.120413.085226.0030,/6593.120413.085226.0030.wav,1324.52,panglabaw
6593.120413.085226.0031,/6593.120413.085226.0031.wav,1048.44,nawong
6593.120413.085226.0032,/6593.120413.085226.0032.wav,1044.93,tudlo
6593.120413.085226.0033,/6593.120413.085226.0033.wav,1387.83,dalunggan
6593.120413.085226.0034,/6593.120413.085226.0034.wav,865.4,utuk
6593.120413.085226.0035,/6593.120413.085226.0035.wav,1201.91,taludtod
6593.120413.085226.0036,/6593.120413.085226.0036.wav,1412.68,batikulon
6593.120413.085226.0037,/6593.120413.085226.0037.wav,1121.41,kamut
6593.120413.085226.0038,/6593.120413.085226.0038.wav,1001.18,hawak
6593.120413.085226.0039,/6593.120413.085226.0039.wav,1187.4,tinai
6593.120413.085226.0040,/6593.120413.085226.0040.wav,1037.06,bungot
6593.120413.085226.0041,/6593.120413.085226.0041.wav,1098.46,kumagko
6593.120413.085226.0042,/6593.120413.085226.0042.wav,1655.18,panansingsing
6593.120413.085226.0043,/6593.120413.085226.0043.wav,1111.75,panit
6593.120413.085226.0044,/6593.120413.085226.0044.wav,1370.28,san juan
6593.120413.085226.0045,/6593.120413.085226.0045.wav,1273.43,rizal
6593.120413.085226.0046,/6593.120413.085226.0046.wav,1264.27,marikina
6593.120413.085226.0047,/6593.120413.085226.0047.wav,1311.57,pampanga
6593.120413.085226.0049,/6593.120413.085226.0049.wav,1485.27,singalong
6593.120413.085226.0050,/6593.120413.085226.0050.wav,1332.45,lamitan
6593.120413.085226.0051,/6593.120413.085226.0051.wav,1441.64,antipolo
6593.120413.085226.0052,/6593.120413.085226.0052.wav,992.09,manila
6593.120413.085226.0054,/6593.120413.085226.0054.wav,1149.05,ilagan
6593.120413.085226.0055,/6593.120413.085226.0055.wav,1307.42,pandacan
6593.120413.085226.0056,/6593.120413.085226.0056.wav,1258.58,laguna
6593.120413.085226.0057,/6593.120413.085226.0057.wav,1215.81,manila
6593.120413.085226.0058,/6593.120413.085226.0058.wav,1458.35,lapu-lapu
6593.120413.085226.0059,/6593.120413.085226.0059.wav,1321.66,caloocan
6593.120413.085226.0060,/6593.120413.085226.0060.wav,1306.31,rizal
6593.120413.085226.0061,/6593.120413.085226.0061.wav,1136.67,cebu
6593.120413.085226.0062,/6593.120413.085226.0062.wav,1378.01,bayugan
6593.120413.085226.0063,/6593.120413.085226.0063.wav,1432.61,ingon niana
6593.120413.085226.0064,/6593.120413.085226.0064.wav,1282.07,abuhon
6593.120413.085226.0065,/6593.120413.085226.0065.wav,1012.43,didto
6593.120413.085226.0066,/6593.120413.085226.0066.wav,1876.81,pughaw nga rosas
6593.120413.085226.0067,/6593.120413.085226.0067.wav,1235.86,kapihon
6593.120413.085226.0068,/6593.120413.085226.0068.wav,1347.13,tabunon
6593.120413.085226.0069,/6593.120413.085226.0069.wav,1178.62,rosas
6593.120413.085226.0070,/6593.120413.085226.0070.wav,1400.39,ingon niana
6593.120413.085226.0071,/6593.120413.085226.0071.wav,1296.44,kaniato
6593.120413.085226.0072,/6593.120413.085226.0072.wav,983.97,nato
6593.120413.085226.0073,/6593.120413.085226.0073.wav,1110.46,dinhi
6593.120413.085226.0074,/6593.120413.085226.0074.wav,1024.61,kinsa
6593.120413.085226.0075,/6593.120413.085226.0075.wav,1848.58,pughaw nga rosas
6593.120413.085226.0076,/6593.120413.085226.0076.wav,972.16,ila
6593.120413.085226.0077,/6593.120413.085226.0077.wav,1511.91,manila water
6593.120413.085226.0078,/6593.120413.085226.0078.wav,2053.93,philippine savings bank
6593.120413.085226.0079,/6593.120413.085226.0079.wav,2417.44,philippine dealing exchange
6593.120413.085226.0080,/6593.120413.085226.0080.wav,1327.42,gma
6593.120413.085226.0082,/6593.120413.085226.0082.wav,1513.7,philtrust bank
6593.120413.085226.0083,/6593.120413.085226.0083.wav,1700.98,universal robina
6593.120413.085226.0084,/6593.120413.085226.0084.wav,2042.98,san miguel corporation
6593.120413.085226.0085,/6593.120413.085226.0085.wav,1759.39,gma network
6593.120413.085226.0086,/6593.120413.085226.0086.wav,1237.65,chowking
6593.120413.085226.0087,/6593.120413.085226.0087.wav,1910.25,megaworld corporation
6593.120413.085226.0088,/6593.120413.085226.0088.wav,1569.87,alliance global
6593.120413.085226.0089,/6593.120413.085226.0089.wav,1528.44,manila bulletin
6593.120413.085226.0090,/6593.120413.085226.0090.wav,2040.0,bank of the philippine islands
6593.120413.085226.0091,/6593.120413.085226.0091.wav,2058.55,dmci holdings
6593.120413.085226.0092,/6593.120413.085226.0092.wav,2107.47,first philippine holdings
6593.120413.085226.0093,/6593.120413.085226.0093.wav,3684.72,international container terminal services inc.
6593.120413.085226.0094,/6593.120413.085226.0094.wav,2206.22,manila broadcasting company
6593.120413.085226.0095,/6593.120413.085226.0095.wav,1394.86,first gen
6593.120413.085226.0096,/6593.120413.085226.0096.wav,1389.66,chinabank
6593.120413.085226.0097,/6593.120413.085226.0097.wav,1812.02,universal robina
6593.120413.085226.0098,/6593.120413.085226.0098.wav,2070.37,manila broadcasting company
6593.120413.085226.0099,/6593.120413.085226.0099.wav,1237.94,bibingka
6593.120413.085226.0100,/6593.120413.085226.0100.wav,1310.66,pansit molo
6593.120413.085226.0102,/6593.120413.085226.0102.wav,1280.37,pansit molo
6593.120413.085226.0103,/6593.120413.085226.0103.wav,1259.35,palaman
6593.120413.085226.0105,/6593.120413.085226.0105.wav,1383.41,pinalag-tob
6593.120413.085226.0106,/6593.120413.085226.0106.wav,993.7,kape
6593.120413.085226.0107,/6593.120413.085226.0107.wav,1402.95,i-adobo
6593.120413.085226.0108,/6593.120413.085226.0108.wav,1235.67,kinilaw
6593.120413.085226.0109,/6593.120413.085226.0109.wav,1106.4,patis
6593.120413.085226.0110,/6593.120413.085226.0110.wav,1151.89,cocido
6593.120413.085226.0111,/6593.120413.085226.0111.wav,1282.02,sinangag
6593.120413.085226.0112,/6593.120413.085226.0112.wav,1697.94,tokwa ug baboy
6593.120413.085226.0113,/6593.120413.085226.0113.wav,1289.42,biscocho
6593.120413.085226.0114,/6593.120413.085226.0114.wav,1283.07,gisado
6593.120413.085226.0115,/6593.120413.085226.0115.wav,1126.69,paella
6593.120413.085226.0116,/6593.120413.085226.0116.wav,1151.93,budbod
6593.120413.085226.0117,/6593.120413.085226.0117.wav,1409.66,afritada
6593.120413.085226.0118,/6593.120413.085226.0118.wav,1070.14,patis
6593.120413.085226.0119,/6593.120413.085226.0119.wav,1400.82,halabos
6593.120413.085226.0120,/6593.120413.085226.0120.wav,1203.5,mechado
6593.120413.085226.0121,/6593.120413.085226.0121.wav,1083.61,kare-kare
6593.120413.085226.0122,/6593.120413.085226.0122.wav,1454.13,pansit canton
6593.120413.085226.0123,/6593.120413.085226.0123.wav,1344.7,kaldereta
6593.120413.085226.0125,/6593.120413.085226.0125.wav,1596.79,gipabukalan
6593.120413.085226.0126,/6593.120413.085226.0126.wav,927.44,suka
6593.120413.085226.0127,/6593.120413.085226.0127.wav,1447.9,tinunuang gabi
6593.120413.085226.0128,/6593.120413.085226.0128.wav,1430.25,itlog nga pula
6593.120413.085226.0129,/6593.120413.085226.0129.wav,1781.59,new horizon hotel
6593.120413.085226.0130,/6593.120413.085226.0130.wav,2990.69,waterfront airport hotel and casino
6593.120413.085226.0131,/6593.120413.085226.0131.wav,1939.14,edsa shangri-la hotel
6593.120413.085226.0132,/6593.120413.085226.0132.wav,1954.18,patio pacific resort
6593.120413.085226.0133,/6593.120413.085226.0133.wav,1513.57,lancaster hotel
6593.120413.085226.0135,/6593.120413.085226.0135.wav,2129.37,le soleil de boracay hotel
6593.120413.085226.0136,/6593.120413.085226.0136.wav,1703.07,marco polo plaza
6593.120413.085226.0137,/6593.120413.085226.0137.wav,2498.3,shangri-la's mactan resort and spa
6593.120413.085226.0138,/6593.120413.085226.0138.wav,1768.67,lotus garden hotel
6593.120413.085226.0139,/6593.120413.085226.0139.wav,1410.23,asian mansion
6593.120413.085226.0140,/6593.120413.085226.0140.wav,1694.63,pan pacific hotel
6593.120413.085226.0141,/6593.120413.085226.0141.wav,2959.23,maribago bluewater beach resort
6593.120413.085226.0142,/6593.120413.085226.0142.wav,1547.99,pearl lane hotel
6593.120413.085226.0143,/6593.120413.085226.0143.wav,2747.81,ascott makati serviced residence
6593.120413.085226.0145,/6593.120413.085226.0145.wav,1865.81,edsa shangri-la hotel
6593.120413.085226.0146,/6593.120413.085226.0146.wav,1483.41,fraser place
6593.120413.085226.0148,/6593.120413.085226.0148.wav,2298.42,crown regency prince resort
6593.120413.085226.0149,/6593.120413.085226.0149.wav,1934.04,isigkakasingkasing
6593.120413.085226.0150,/6593.120413.085226.0150.wav,1158.03,manoy
6593.120413.085226.0151,/6593.120413.085226.0151.wav,886.15,undo
6593.120413.085226.0152,/6593.120413.085226.0152.wav,1071.57,bana
6593.120413.085226.0153,/6593.120413.085226.0153.wav,1202.3,puyo-puyo
6593.120413.085226.0154,/6593.120413.085226.0154.wav,1182.75,nanay
6593.120413.085226.0155,/6593.120413.085226.0155.wav,1218.92,asawa
6593.120413.085226.0156,/6593.120413.085226.0156.wav,1459.55,kamagulangan
6593.120413.085226.0157,/6593.120413.085226.0157.wav,1781.32,bayaw nga babaye
6593.120413.085226.0158,/6593.120413.085226.0158.wav,1223.66,kumpadre
6593.120413.085226.0159,/6593.120413.085226.0159.wav,1088.98,manghod
6593.120413.085226.0160,/6593.120413.085226.0160.wav,1153.0,kumpadre
6593.120413.085226.0161,/6593.120413.085226.0161.wav,1116.65,lingkit
6593.120413.085226.0162,/6593.120413.085226.0162.wav,1141.55,bayaw
6593.120413.085226.0163,/6593.120413.085226.0163.wav,1123.52,kumadre
6593.120413.085226.0164,/6593.120413.085226.0164.wav,1293.13,kaparis
6593.120413.085226.0165,/6593.120413.085226.0165.wav,1102.64,mama
6593.120413.085226.0166,/6593.120413.085226.0166.wav,1284.77,tubbataha
6593.120413.085226.0168,/6593.120413.085226.0168.wav,1787.33,tagaytay highlands
6593.120413.085226.0169,/6593.120413.085226.0169.wav,1535.72,burnham park
6593.120413.085226.0170,/6593.120413.085226.0170.wav,2071.48,banaue rice terraces
6593.120413.085226.0171,/6593.120413.085226.0171.wav,1999.82,monumento ni bonifacio
6593.120413.085226.0172,/6593.120413.085226.0172.wav,2126.35,marcela de agoncillo
6593.120413.085226.0173,/6593.120413.085226.0173.wav,1453.0,bundok isarog
6593.120413.085226.0177,/6593.120413.085226.0177.wav,1122.45,dilao
6593.120413.085226.0178,/6593.120413.085226.0178.wav,2092.25,university of the philippines
6593.120413.085226.0179,/6593.120413.085226.0179.wav,1674.45,fort bonifacio
6593.120413.085226.0180,/6593.120413.085226.0180.wav,1505.86,krus ni magellan
6593.120413.085226.0181,/6593.120413.085226.0181.wav,2385.27,bamboo organ of las pinas
6593.120413.085226.0182,/6593.120413.085226.0182.wav,1600.16,bundok isarog
6593.120413.085226.0183,/6593.120413.085226.0183.wav,1171.21,luneta
6593.120413.085226.0184,/6593.120413.085226.0184.wav,2080.91,simbahan ng san sebastian
6593.120413.085226.0185,/6593.120413.085226.0185.wav,1324.15,puerto azul
6593.120413.085226.0186,/6593.120413.085226.0186.wav,1605.47,sm mall of asia
6593.120413.085226.0187,/6593.120413.085226.0187.wav,1493.72,rizal shrine
6593.120413.085226.0188,/6593.120413.085226.0188.wav,2558.46, adlaw   adlaw  
6593.120413.085226.0189,/6593.120413.085226.0189.wav,2482.16, wala   wala  
6593.120413.085226.0190,/6593.120413.085226.0190.wav,2503.36, agi   agi  
6593.120413.085226.0191,/6593.120413.085226.0191.wav,2625.58, pulong   pulong  
6593.120413.085226.0192,/6593.120413.085226.0192.wav,2781.37, butang   butang  
6593.120413.085226.0195,/6593.120413.085226.0195.wav,2442.66, tudlo   tudlo  
6593.120413.085226.0196,/6593.120413.085226.0196.wav,2585.42, tubo   tubo  
6593.120413.085226.0199,/6593.120413.085226.0199.wav,2074.52, igo   igo  
6593.120413.085226.0200,/6593.120413.085226.0200.wav,2127.15, uban   uban  
6593.120413.085226.0201,/6593.120413.085226.0201.wav,2767.85, bahin   bahin  
6593.120413.085226.0202,/6593.120413.085226.0202.wav,2322.43, uban   uban  
6593.120413.085226.0204,/6593.120413.085226.0204.wav,2272.52, baho   baho  
6593.120413.085226.0205,/6593.120413.085226.0205.wav,2315.7, tudlo   tudlo  
6593.120413.085226.0206,/6593.120413.085226.0206.wav,2103.79, wala   wala  
6593.120413.085226.0207,/6593.120413.085226.0207.wav,1121.39,christy
6593.120413.085226.0208,/6593.120413.085226.0208.wav,1130.69,janice
6593.120413.085226.0209,/6593.120413.085226.0209.wav,1046.04,camille
6593.120413.085226.0210,/6593.120413.085226.0210.wav,1135.24,maricel
6593.120413.085226.0211,/6593.120413.085226.0211.wav,1087.76,april
6593.120413.085226.0212,/6593.120413.085226.0212.wav,959.42,anna
6593.120413.085226.0213,/6593.120413.085226.0213.wav,1151.12,vanessa
6593.120413.085226.0214,/6593.120413.085226.0214.wav,1115.04,rowena
6593.120413.085226.0215,/6593.120413.085226.0215.wav,1111.52,rachelle
6593.120413.085226.0216,/6593.120413.085226.0216.wav,1264.79,criselda
6593.120413.085226.0217,/6593.120413.085226.0217.wav,1124.4,rachelle
6593.120413.085226.0218,/6593.120413.085226.0218.wav,1192.02,doreen
6593.120413.085226.0219,/6593.120413.085226.0219.wav,1168.46,christine
6593.120413.085226.0220,/6593.120413.085226.0220.wav,1150.5,josephine
6593.120413.085226.0221,/6593.120413.085226.0221.wav,1182.54,evelyn
6593.120413.085226.0222,/6593.120413.085226.0222.wav,1379.12,elizabeth
6593.120413.085226.0223,/6593.120413.085226.0223.wav,956.72,camille
6593.120413.085226.0224,/6593.120413.085226.0224.wav,972.79,ina
6593.120413.085226.0225,/6593.120413.085226.0225.wav,1106.22,sheila
6593.120413.085226.0226,/6593.120413.085226.0226.wav,1259.44,mary ann
6593.120413.085226.0227,/6593.120413.085226.0227.wav,1094.0,inday
6593.120413.085226.0228,/6593.120413.085226.0228.wav,1292.3,margarita
6593.120413.085226.0229,/6593.120413.085226.0229.wav,1066.92,aileen
6593.120413.085226.0230,/6593.120413.085226.0230.wav,1065.4,oliver
6593.120413.085226.0231,/6593.120413.085226.0231.wav,1374.72,mark anthony
6593.120413.085226.0232,/6593.120413.085226.0232.wav,997.71,jan
6593.120413.085226.0233,/6593.120413.085226.0233.wav,1022.52,roy
6593.120413.085226.0234,/6593.120413.085226.0234.wav,1144.36,maverick
6593.120413.085226.0235,/6593.120413.085226.0235.wav,1047.42,sean
6593.120413.085226.0236,/6593.120413.085226.0236.wav,1165.54,benjamin
6593.120413.085226.0237,/6593.120413.085226.0237.wav,1152.75,dominic
6593.120413.085226.0238,/6593.120413.085226.0238.wav,1258.98,julian
6593.120413.085226.0239,/6593.120413.085226.0239.wav,1016.56,peter
6593.120413.085226.0240,/6593.120413.085226.0240.wav,1064.27,donald
6593.120413.085226.0241,/6593.120413.085226.0241.wav,1174.54,rafael
6593.120413.085226.0242,/6593.120413.085226.0242.wav,1283.11,stephen
6593.120413.085226.0243,/6593.120413.085226.0243.wav,1195.02,julius
6593.120413.085226.0244,/6593.120413.085226.0244.wav,1053.34,roger
6593.120413.085226.0245,/6593.120413.085226.0245.wav,1178.03,daniel
6593.120413.085226.0246,/6593.120413.085226.0246.wav,982.68,ronald
6593.120413.085226.0247,/6593.120413.085226.0247.wav,1071.16,roger
6593.120413.085226.0248,/6593.120413.085226.0248.wav,1109.57,matthew
6593.120413.085226.0249,/6593.120413.085226.0249.wav,1260.84,julian
6593.120413.085226.0250,/6593.120413.085226.0250.wav,1162.82,enrico
6593.120413.085226.0251,/6593.120413.085226.0251.wav,1179.12,joel
6593.120413.085226.0252,/6593.120413.085226.0252.wav,1167.35,christian
6593.120413.085226.0253,/6593.120413.085226.0253.wav,1065.97,jeff
6593.120413.085226.0254,/6593.120413.085226.0254.wav,1062.34,rivera 
6593.120413.085226.0255,/6593.120413.085226.0255.wav,1206.76,ocampo 
6593.120413.085226.0256,/6593.120413.085226.0256.wav,1438.55,del rosario
6593.120413.085226.0257,/6593.120413.085226.0257.wav,1215.42,torres 
6593.120413.085226.0258,/6593.120413.085226.0258.wav,1205.83,castillo 
6593.120413.085226.0262,/6593.120413.085226.0262.wav,1253.84,alemanya
6593.120413.085226.0263,/6593.120413.085226.0263.wav,1149.87,navarro 
6593.120413.085226.0264,/6593.120413.085226.0264.wav,1318.89,de castro
6593.120413.085226.0265,/6593.120413.085226.0265.wav,1283.29,dela rosa
6593.120413.085226.0266,/6593.120413.085226.0266.wav,1221.48,dela vega
6593.120413.085226.0267,/6593.120413.085226.0267.wav,1544.29,delos santos
6593.120413.085226.0268,/6593.120413.085226.0268.wav,1291.16,volante
6593.120413.085226.0269,/6593.120413.085226.0269.wav,1753.18,ikabiente-kwatro 
6593.120413.085226.0270,/6593.120413.085226.0270.wav,1269.42,ikaupat
6593.120413.085226.0271,/6593.120413.085226.0271.wav,1706.58,ikabiente-sais
6593.120413.085226.0272,/6593.120413.085226.0272.wav,1394.34,ika-otsenta
6593.120413.085226.0274,/6593.120413.085226.0274.wav,1774.81,ika-trienta-kwatro
6593.120413.085226.0277,/6593.120413.085226.0277.wav,1946.74,ikatatlumpu't walong
6593.120413.085226.0278,/6593.120413.085226.0278.wav,2115.49,ikatatlumpu't tatlong
6593.120413.085226.0279,/6593.120413.085226.0279.wav,2041.55,ikatatlumpu't dalawang
6593.120413.085226.0280,/6593.120413.085226.0280.wav,1740.05,ika-trienta-sais
6593.120413.085226.0281,/6593.120413.085226.0281.wav,1556.33,ika-trienta-uno
6593.120413.085226.0282,/6593.120413.085226.0282.wav,1759.51,ikatatlumpu't limang
6593.120413.085226.0284,/6593.120413.085226.0284.wav,1720.28,ikadisisais
6593.120413.085226.0285,/6593.120413.085226.0285.wav,1259.12,ikatrese
6593.120413.085226.0286,/6593.120413.085226.0286.wav,1228.44,ikabiente
6593.120413.085226.0287,/6593.120413.085226.0287.wav,1301.41,ika-singkwenta
6593.120413.085226.0288,/6593.120413.085226.0288.wav,1571.93,ikadisisyete
6593.120413.085226.0290,/6593.120413.085226.0290.wav,1506.58,ikabiente-kwatro 
6593.120413.085226.0291,/6593.120413.085226.0291.wav,1437.85,ika-singkwenta
6593.120413.085226.0292,/6593.120413.085226.0292.wav,1069.57,sabado
6593.120413.085226.0293,/6593.120413.085226.0293.wav,1129.44,talagsa
6593.120413.085226.0294,/6593.120413.085226.0294.wav,1459.08,tibuok hapon
6593.120413.085226.0295,/6593.120413.085226.0295.wav,1028.05,marso
6593.120413.085226.0296,/6593.120413.085226.0296.wav,1208.53,nakaagi
6593.120413.085226.0299,/6593.120413.085226.0299.wav,1384.56,tungang-gabi-i
6593.120413.085226.0300,/6593.120413.085226.0300.wav,1027.03,kadiyut
6593.120413.085226.0302,/6593.120413.085226.0302.wav,1163.13,bulang
6593.120413.085226.0303,/6593.120413.085226.0303.wav,1322.02,dekadang
6593.120413.085226.0304,/6593.120413.085226.0304.wav,1082.93,udto nga
6593.120413.085226.0305,/6593.120413.085226.0305.wav,1253.63,nubyembre
6593.120413.085226.0306,/6593.120413.085226.0306.wav,1121.21,kadiyut
6593.120413.085226.0307,/6593.120413.085226.0307.wav,1416.06,kada oras
6593.120413.085226.0308,/6593.120413.085226.0308.wav,1243.68,usahon
6593.120413.085226.0310,/6593.120413.085226.0310.wav,877.92,i
6593.120413.085226.0311,/6593.120413.085226.0311.wav,841.37,unya
6593.120413.085226.0313,/6593.120413.085226.0313.wav,1360.82,kada adlaw
6593.120413.085226.0314,/6593.120413.085226.0314.wav,1121.82,kini nga
6593.120413.085226.0315,/6593.120413.085226.0315.wav,1316.2,dekada nga
6593.120413.085226.0316,/6593.120413.085226.0316.wav,886.01,kadiyut
6593.120413.085226.0317,/6593.120413.085226.0317.wav,2482.61,usa ka adlaw sukad gahapon
6593.120413.085226.0318,/6593.120413.085226.0318.wav,1257.67,oras
6593.120413.085226.0319,/6593.120413.085226.0319.wav,1372.32,dekada nga
6593.120413.085226.0320,/6593.120413.085226.0320.wav,1308.4,kaniadto
6593.120413.085226.0321,/6593.120413.085226.0321.wav,1194.2,dekada
6593.120413.085226.0322,/6593.120413.085226.0322.wav,1119.37,karun nga
6593.120413.085226.0323,/6593.120413.085226.0323.wav,986.13,udto
6593.120413.085226.0324,/6593.120413.085226.0324.wav,1150.71,panagsa
6593.120413.085226.0325,/6593.120413.085226.0325.wav,1507.15,matag panahon
6593.120413.085226.0326,/6593.120413.085226.0326.wav,1193.45,oktubre
6593.120413.085226.0327,/6593.120413.085226.0327.wav,1388.19,pagkahuman
6593.120413.085226.0328,/6593.120413.085226.0328.wav,2355.42,duha ka adlaw gikan karon
6593.120413.085226.0329,/6593.120413.085226.0329.wav,1342.05,mataligsik
6593.120413.085226.0331,/6593.120413.085226.0331.wav,1466.33,kapanganuran
6593.120413.085226.0332,/6593.120413.085226.0332.wav,1374.34,ting-adlaw
6593.120413.085226.0333,/6593.120413.085226.0333.wav,1159.05,buhawi 
6593.120413.085226.0334,/6593.120413.085226.0334.wav,1162.68,agas 
6593.120413.085226.0335,/6593.120413.085226.0335.wav,1431.55,makulis-um
6593.120413.085226.0336,/6593.120413.085226.0336.wav,1142.93,hangin
6593.120413.085226.0337,/6593.120413.085226.0337.wav,1015.95,unos
6593.120413.085226.0338,/6593.120413.085226.0338.wav,1136.13,ngitngit
6593.120413.085226.0339,/6593.120413.085226.0339.wav,1180.35,taligsik
